Result for 2018-11-15:
	bayes_score	crossover_prob	fpts	generations	mut_filling_swapadd	mut_full_swapdrop	mut_max_pct	mut_prob	offspring	population	run-time	runs
22	35.65367082225013	0.32959	35.65367082225013	178	0.5	0.4672788161	0.0	0.67041	1077	553	0 days 00:13:11.416710000	3
23	35.7404623253793	0.57443	35.7404623253793	349	0.4624548671	0.4866735921	0.0973791944	0.42557	2000	100	0 days 00:05:55.921078000	3
24	35.916636900180734	0.1285	35.916636900180734	1000	0.1873531823	0.5092688614	0.5018262306	0.8715	1324	100	0 days 00:17:48.630802000	3
25	35.744429897483364	0.15904	35.744429897483364	951	0.1479659343	0.5169289359	0.148862713	0.84096	671	247	0 days 00:04:07.509944000	3
26	35.916636900180734	0.34611	35.916636900180734	1000	0.1675429708	0.5113485354	0.5980310938	0.65389	954	1286	0 days 00:23:47.737200000	3
27	35.62535077550592	0.46775	35.62535077550592	889	0.2310761098	0.874923871	0.5361109918	0.53225	768	1654	0 days 02:09:13.333555000	2
28	35.916636900180734	0.18843	35.916636900180734	1000	0.1468810729	0.512213495	0.5826477023	0.81157	1146	1176	0 days 00:26:47.059979000	3
29	35.916636900180734	0.27869	35.916636900180734	932	0.176215706	0.5006828835	0.75	0.72131	2000	1235	0 days 00:38:15.182861000	3
30	35.916636900180734	0.69385	35.916636900180734	1000	0.1746181498	0.5005853631	0.75	0.30615	1621	1512	0 days 00:01:15.813425000	1
31	35.916636900180734	0.34985	35.916636900180734	958	0.2868594672	0.4968115815	0.3562693236	0.65015	1435	1047	0 days 01:33:36.042387000	3
32	35.916636900180734	0.47839	35.916636900180734	1000	0.3005651281	0.5159639957	0.2676327416	0.52161	2000	100	0 days 00:12:39.979537000	3
33	35.916636900180734	0.42939	35.916636900180734	341	0.4970774397	0.4736733136	0.272326232	0.57061	1656	100	0 days 00:03:00.937553000	3
34	35.916636900180734	0.35275	35.916636900180734	916	0.2647091216	0.4987806854	0.0828127844	0.64725	1532	143	0 days 00:10:40.209561000	3


Result for 2018-11-27:
	bayes_score	crossover_prob	fpts	generations	mut_filling_swapadd	mut_full_swapdrop	mut_max_pct	mut_prob	offspring	population	run-time	runs
0	34.84468148413772	0.16989	34.84468148413772	496	0.2305075846	0.5178814225	0.6405051112	0.83011	655	467	0 days 00:01:50.589895000	2
1	33.65028336891744	0.35829	33.65028336891744	110	0.1032260291	0.8187675611	0.679348393	0.64171	1023	1867	0 days 00:05:09.880513000	3
2	32.86284266004139	0.66563	32.86284266004139	413	0.128102622	0.2055188368	0.467322858	0.33437	530	1733	0 days 00:01:47.011150000	1
3	34.84560377077709	0.48872	34.84560377077709	462	0.1152214868	0.2192894654	0.0691170661	0.51128	532	1471	0 days 00:01:30.353599000	2
4	34.27972027783591	0.37221	34.27972027783591	608	0.2696059644	0.3546939918	0.6276013694	0.62779	1613	1555	0 days 01:24:01.422370000	1
5	29.196306244711586	0.78199	29.196306244711586	50	0.1	0.1	0.0	0.21801	1654	2000	0 days 00:00:48.605671000	2
6	34.6408989470276	0.45639	34.6408989470276	502	0.1317416497	0.2012092911	0.0638228812	0.54361	597	1401	0 days 00:01:44.695366000	2
7	34.755130669032155	0.15769	34.755130669032155	1000	0.1	0.4575546141	0.0	0.84231	2000	2000	0 days 00:36:47.346088000	3
8	30.03852080849367	0.5	30.03852080849367	50	0.5	0.1	0.75	0.5	100	100	0 days 00:00:04.935691000	1
9	34.76192142651672	0.9	34.76192142651672	1000	0.1	0.9	0.0	0.1	100	100	0 days 00:01:37.881054000	3
10	34.6408989470276	0.15531	34.6408989470276	494	0.2687553511	0.6651459014	0.75	0.84469	671	100	0 days 00:04:06.911306000	2
11	34.420901743355174	0.38235	34.420901743355174	429	0.3337423552	0.4504691411	0.7462665484	0.61765	1416	713	0 days 01:40:56.009929000	3
12	34.27424391384271	0.27191	34.27424391384271	448	0.1182697222	0.2361350126	0.75	0.72809	733	1261	0 days 00:01:59.467985000	2
13	34.39485319906313	0.70815	34.39485319906313	190	0.4874046655	0.5753239838	0.7122673971	0.29185	1211	1144	0 days 00:02:19.539018000	3
14	31.822465273509973	0.53871	31.822465273509973	580	0.2616632161	0.4966556004	0.0	0.46129	100	1419	0 days 00:59:38.932724000	2
15	34.536198386371275	0.14646	34.536198386371275	870	0.4300361862	0.3166517319	0.0	0.85354	100	444	0 days 00:00:57.065535000	2
16	34.89901560514749	0.13597	34.89901560514749	575	0.1739743948	0.9	0.4017470985	0.86403	861	231	0 days 00:13:41.434459000	2
17	34.84560377077709	0.85405	34.84560377077709	1000	0.1651750348	0.9	0.5886389643	0.14595	1188	2000	0 days 00:10:02.390391000	3
18	34.8990156051475	0.32862	34.8990156051475	1000	0.5	0.9	0.5573502811	0.67138	2000	1919	0 days 02:47:57.732689000	1
19	32.9414610660404	0.45467	32.9414610660404	1000	0.5	0.1	0.6120159746	0.54533	1687	2000	0 days 03:06:38.872093000	1
20	34.727152917790704	0.44023	34.727152917790704	551	0.1	0.5943835923	0.1124969896	0.55977	1142	2000	0 days 00:05:19.576601000	2
21	33.57041782810534	0.5	33.57041782810534	618	0.5	0.9	0.7123867422	0.5	100	100	0 days 00:00:24.799359000	3
22	34.89901560514749	0.17484	34.89901560514749	579	0.2529937839	0.9	0.2706461411	0.82516	1375	100	0 days 00:26:52.164260000	2
23	34.85948340126602	0.217	34.85948340126602	990	0.4803104405	0.9	0.5265091414	0.783	2000	761	0 days 00:42:15.667142000	1
24	34.85948340126602	0.17099	34.85948340126602	582	0.2509100966	0.9	0.2610865129	0.82901	1117	100	0 days 00:10:03.316976000	2
25	34.48919719128985	0.44956	34.48919719128985	576	0.1518841213	0.8999598375	0.0035823452	0.55044	608	683	0 days 00:03:52.798344000	2
26	34.8990156051475	0.15007	34.8990156051475	569	0.3040365148	0.9	0.2908674519	0.84993	1230	100	0 days 00:13:35.077401000	2
27	34.89901560514749	0.14396	34.89901560514749	568	0.3302131202	0.9	0.260291479	0.85604	1244	100	0 days 00:17:10.797596000	2
28	34.469214956474026	0.46854	34.469214956474026	482	0.1061575258	0.2352599048	0.0464053625	0.53146	529	1501	0 days 00:02:48.488155000	2
29	34.85948340126602	0.22329	34.85948340126602	551	0.1977014238	0.9	0.6231763374	0.77671	1931	1305	0 days 01:46:57.171544000	2
30	34.862351980996245	0.13139	34.862351980996245	572	0.2758308645	0.9	0.0824857531	0.86861	1925	1086	0 days 00:41:33.900175000	2
31	34.55699773942669	0.11378	34.55699773942669	567	0.1994612154	0.9	0.75	0.88622	399	771	0 days 00:25:18.060102000	2
32	34.862351980996245	0.16935	34.862351980996245	575	0.3766233838	0.9	0.0642834673	0.83065	2000	100	0 days 00:19:40.528762000	2
33	34.648183786170584	0.44608	34.648183786170584	482	0.3104712471	0.2148872535	0.1323398041	0.55392	518	246	0 days 00:00:34.045351000	2
34	34.84468148413772	0.16611	34.84468148413772	588	0.4467536317	0.8448066479	0.1434044222	0.83389	2000	100	0 days 00:23:03.017645000	2


Result for 2019-01-17:
	bayes_score	crossover_prob	fpts	generations	mut_filling_swapadd	mut_full_swapdrop	mut_max_pct	mut_prob	offspring	population	run-time	runs
0	34.0246914880191	0.68017	34.0246914880191	976	0.1274643574	0.5679204742	0.4502506089	0.31983	173	1323	0 days 00:03:36.733898000	2
1	34.20553379748734	0.48795	34.20553379748734	164	0.2597660571	0.8563546539	0.2740403043	0.51205	1017	423	0 days 00:02:36.888270000	2
2	32.26914089308402	0.57719	32.26914089308402	62	0.3339863942	0.8170565157	0.2050711234	0.42281	1416	1463	0 days 00:04:27.176567000	1
3	33.73180005275101	0.63018	33.73180005275101	77	0.2866126425	0.4359417722	0.4387576212	0.36982	1216	657	0 days 00:00:23.910755000	2
4	32.30832239993083	0.26017	32.30832239993083	471	0.3074310842	0.2608228442	0.616251206	0.73983	346	1092	0 days 00:47:44.631891000	2
5	31.91340907931528	0.67352	31.91340907931528	260	0.2319744704	0.5525844088	0.7162725249	0.32648	360	877	0 days 00:12:32.454876000	3
6	29.45332459265982	0.9	29.45332459265982	1000	0.1	0.9	0.3379539194	0.1	100	2000	0 days 01:18:34.571885000	2
7	34.307465787616074	0.4071	34.307465787616074	50	0.3373830731	0.9	0.1367584352	0.5929	2000	100	0 days 00:01:22.683616000	2
8	34.20553379748734	0.37822	34.20553379748734	50	0.4124032235	0.8307815238	7.467e-06	0.62178	2000	100	0 days 00:01:25.279057000	2
9	34.307465787616074	0.54449	34.307465787616074	497	0.1189099206	0.9	0.4608769806	0.45551	2000	493	0 days 00:09:31.027060000	2
10	34.307465787616074	0.5157	34.307465787616074	833	0.2192787795	0.9	0.5883315392	0.4843	2000	100	0 days 00:19:02.312621000	2
11	34.14906316641773	0.12816	34.14906316641773	84	0.4329768101	0.9	0.369008544	0.87184	2000	403	0 days 00:08:50.423170000	2
12	34.15202072063385	0.34845	34.15202072063385	1000	0.5	0.9	0.0	0.65155	2000	100	0 days 00:13:07.524992000	1
13	34.16466509459608	0.5	34.16466509459608	1000	0.5	0.1	0.0	0.5	2000	100	0 days 00:03:12.835252000	3
14	34.24176882516955	0.73067	34.24176882516955	323	0.1	0.9	0.75	0.26933	2000	519	0 days 00:06:48.806062000	3
15	34.12274567656991	0.54316	34.12274567656991	50	0.1	0.9	0.6447272766	0.45684	2000	100	0 days 00:02:48.854224000	2
16	34.20553379748734	0.44483	34.20553379748734	188	0.1	0.866035385	0.2557311365	0.55517	2000	100	0 days 00:08:47.874362000	2
17	34.307465787616074	0.67054	34.307465787616074	848	0.38780514	0.9	0.2351196579	0.32946	1841	100	0 days 00:03:50.860858000	2
18	34.193275189830395	0.86408	34.193275189830395	1000	0.1	0.9	0.75	0.13592	100	181	0 days 00:00:27.537370000	3
19	32.95824145363224	0.5	32.95824145363224	1000	0.4221738635	0.1	0.0	0.5	100	494	0 days 00:00:06.467352000	1
20	33.72127658950989	0.63802	33.72127658950989	1000	0.3271739122	0.9	0.0	0.36198	100	578	0 days 00:04:49.250851000	1
21	34.15202072063385	0.42751	34.15202072063385	436	0.3004249415	0.9	0.5919556735	0.57249	1794	473	0 days 00:18:38.569304000	3
22	33.405999294643465	0.6426	33.405999294643465	50	0.1	0.9	0.4854396709	0.3574	2000	433	0 days 00:05:45.706265000	2
23	34.20553379748734	0.76784	34.20553379748734	1000	0.2474088738	0.9	0.6773880132	0.23216	1429	117	0 days 00:06:53.702196000	3
24	32.440749027814036	0.74603	32.440749027814036	53	0.1	0.9	0.0	0.25397	411	328	0 days 00:00:05.581627000	1
25	34.307465787616074	0.70913	34.307465787616074	486	0.2640403002	0.8956996056	0.4219772594	0.29087	2000	505	0 days 00:06:43.134642000	2
26	33.73327797897312	0.89228	33.73327797897312	648	0.189289414	0.422599921	0.0925378878	0.10772	2000	1257	0 days 00:54:55.438613000	2
27	34.307465787616074	0.38284	34.307465787616074	481	0.1745953544	0.6511923805	0.490800189	0.61716	2000	425	0 days 00:12:51.091005000	2
28	34.10488897122683	0.51343	34.10488897122683	191	0.1	0.9	0.75	0.48657	2000	503	0 days 00:27:35.800196000	3
29	33.890338398582365	0.82333	33.890338398582365	900	0.2980396926	0.9	0.1762814105	0.17667	2000	510	0 days 00:03:08.640381000	1
30	33.914627074522215	0.68906	33.914627074522215	593	0.2188290019	0.8962397861	0.3488449834	0.31094	1836	505	0 days 00:07:16.722379000	2
31	33.70611074106253	0.26698	33.70611074106253	50	0.2918514366	0.575683324	0.3434275659	0.73302	2000	429	0 days 00:15:11.431156000	3
32	34.24176882516955	0.29963	34.24176882516955	513	0.1093622095	0.9	0.5665351644	0.70037	1547	433	0 days 00:04:24.652077000	2
33	33.97210941586145	0.5908	33.97210941586145	922	0.457398401	0.3881708133	0.68232806	0.4092	2000	425	0 days 00:02:27.569561000	1
34	33.88436641675901	0.74327	33.88436641675901	1000	0.1026043954	0.9	0.75	0.25673	100	121	0 days 00:02:21.400929000	3


